"637","Monthly","Delivered","2011-10-06",
"638","Annualy","Delivered","1984-12-27",
"639","Onetime","Not Delivered","1980-02-28",
"640","Annualy","Delivered","1971-12-24",
"641","Annualy","Delivered","1993-10-01",
"642","Annualy","Delivered","1989-09-11",
"643","Annualy","Delivered","1980-07-24",
"644","Onetime","Not Delivered","1995-11-07",
"645","Monthly","Not Delivered","1977-07-14",
"646","Annualy","Not Delivered","1996-06-28",
"647","Onetime","Delivered","2015-06-08",
"648","Onetime","Not Delivered","2002-02-27",
"649","Onetime","Delivered","1977-12-09",
"650","Onetime","Delivered","1991-04-10",
"651","Annualy","Delivered","2010-03-17",
"652","Annualy","Delivered","1995-01-29",
"653","Onetime","Delivered","2002-01-20",
"654","Monthly","Delivered","2006-05-27",
"655","Monthly","Delivered","1970-02-11",
"656","Annualy","Delivered","2015-01-03",
"657","Onetime","Delivered","1986-11-04",
"658","Onetime","Delivered","1998-01-23",
"659","Monthly","Delivered","2017-02-23",
"660","Monthly","Not Delivered","1977-01-16",
"661","Onetime","Delivered","2001-12-13",
"662","Monthly","Not Delivered","2003-12-27",
"663","Annualy","Not Delivered","2016-01-19",
"664","Onetime","Not Delivered","1980-04-04",
"665","Monthly","Not Delivered","1980-05-24",
"666","Onetime","Not Delivered","2016-05-07",
"667","Annualy","Not Delivered","2015-12-29",
"668","Annualy","Not Delivered","1988-07-26",
"669","Annualy","Delivered","2015-11-17",
"670","Annualy","Delivered","2017-10-14",
"671","Annualy","Delivered","1995-02-25",
"672","Onetime","Delivered","2007-09-06",
"673","Onetime","Not Delivered","2014-07-29",
"674","Monthly","Delivered","1971-08-11",
"675","Onetime","Not Delivered","1996-08-31",
"676","Monthly","Delivered","2004-11-20",
"677","Monthly","Not Delivered","2015-12-25",
"678","Monthly","Delivered","1991-11-12",
"679","Onetime","Delivered","2013-03-17",
"680","Annualy","Delivered","2015-04-20",
"681","Monthly","Not Delivered","1991-01-12",
"682","Annualy","Delivered","1988-07-31",
"683","Annualy","Not Delivered","1994-08-08",
"684","Onetime","Delivered","2011-08-15",
"685","Monthly","Delivered","2016-03-01",
"686","Annualy","Not Delivered","1986-05-30",
"687","Annualy","Delivered","2012-09-11",
"688","Onetime","Delivered","2005-02-25",
"689","Onetime","Not Delivered","2016-12-04",
"690","Onetime","Delivered","1977-09-28",
"691","Onetime","Delivered","2001-05-11",
"692","Annualy","Delivered","2012-09-16",
"693","Monthly","Delivered","1988-02-18",
"694","Annualy","Delivered","2013-03-23",
"695","Monthly","Delivered","1990-10-27",
"696","Onetime","Delivered","1988-07-12",
"697","Onetime","Not Delivered","2019-02-05",
"698","Monthly","Delivered","2009-03-05",
"699","Monthly","Delivered","2011-05-08",
"700","Onetime","Delivered","2001-10-02",
"701","Monthly","Delivered","2007-04-20",
"702","Annualy","Not Delivered","2014-06-17",
"703","Monthly","Delivered","1986-02-14",
"704","Monthly","Not Delivered","2019-02-25",
"705","Annualy","Delivered","1976-12-26",
"706","Annualy","Delivered","2016-06-21",
"707","Monthly","Delivered","1996-09-09",
"708","Onetime","Delivered","1973-10-15",
"709","Onetime","Not Delivered","2002-09-11",
"710","Monthly","Delivered","2000-11-06",
"711","Monthly","Not Delivered","1978-10-15",
"712","Onetime","Not Delivered","1983-11-24",
"713","Onetime","Delivered","1993-05-16",
"714","Monthly","Not Delivered","2016-10-17",
"715","Monthly","Not Delivered","1981-08-19",
"716","Annualy","Delivered","2019-05-17",
"717","Annualy","Not Delivered","1975-04-29",
"718","Monthly","Delivered","1997-06-20",
"719","Annualy","Not Delivered","2019-07-07",
"720","Annualy","Delivered","1975-10-12",
"721","Onetime","Delivered","2012-12-13",
"722","Onetime","Delivered","1999-05-05",
"723","Onetime","Not Delivered","1991-02-06",
"724","Monthly","Delivered","1978-01-21",
"725","Annualy","Not Delivered","2015-12-15",
"726","Monthly","Delivered","1991-11-20",
"727","Onetime","Not Delivered","1987-01-26",
"728","Onetime","Delivered","2002-12-02",
"729","Annualy","Delivered","2001-10-24",
"730","Annualy","Not Delivered","1986-02-08",
"731","Monthly","Not Delivered","1974-11-25",
"732","Onetime","Not Delivered","1988-08-07",
"733","Onetime","Not Delivered","2017-08-23",
"734","Annualy","Delivered","2011-04-30",
"735","Monthly","Not Delivered","1999-08-09",
"736","Annualy","Not Delivered","2016-06-25",
"737","Onetime","Delivered","1973-05-12",
"738","Onetime","Not Delivered","2008-11-04",
"739","Monthly","Not Delivered","1988-01-13",
"740","Onetime","Not Delivered","1988-08-07",
"741","Monthly","Delivered","2008-11-05",
"742","Onetime","Delivered","1971-10-05",
"743","Annualy","Delivered","1976-03-26",
"744","Annualy","Not Delivered","1996-12-05",
"745","Monthly","Not Delivered","1984-08-29",
"746","Annualy","Delivered","1973-05-27",
"747","Annualy","Not Delivered","1988-01-21",
"748","Annualy","Not Delivered","2011-08-04",
"749","Onetime","Not Delivered","2014-11-23",
"750","Onetime","Delivered","1985-05-29",
"751","Annualy","Not Delivered","1976-05-13",
"752","Onetime","Not Delivered","2013-07-18",
"753","Onetime","Delivered","1979-10-13",
"754","Monthly","Not Delivered","2004-09-05",
"755","Onetime","Not Delivered","1976-02-29",
"756","Monthly","Delivered","1988-05-20",
"757","Annualy","Delivered","1993-12-10",
"758","Onetime","Delivered","1985-06-26",
"759","Onetime","Not Delivered","2012-11-27",
"760","Monthly","Delivered","1990-05-02",
"761","Monthly","Not Delivered","1993-03-16",
"762","Annualy","Not Delivered","1989-04-24",
"763","Annualy","Not Delivered","1985-10-31",
"764","Onetime","Delivered","2017-04-20",
"765","Onetime","Delivered","2001-11-30",
"766","Onetime","Delivered","1983-12-11",
"767","Onetime","Delivered","2003-05-23",
"768","Onetime","Delivered","2001-02-06",
"769","Monthly","Not Delivered","1989-05-12",
"770","Annualy","Delivered","2009-08-05",
"771","Monthly","Not Delivered","1998-01-11",
"772","Onetime","Delivered","2006-10-24",
"773","Monthly","Delivered","1997-03-27",
"774","Annualy","Not Delivered","2005-08-20",
"775","Monthly","Delivered","2003-04-26",
"776","Onetime","Not Delivered","2001-07-15",
"777","Annualy","Delivered","1976-05-24",
"778","Monthly","Not Delivered","1974-03-20",
"779","Monthly","Delivered","1974-05-26",
"780","Monthly","Not Delivered","2007-04-15",
"781","Monthly","Not Delivered","2002-02-10",
"782","Annualy","Not Delivered","2019-06-04",
"783","Monthly","Not Delivered","1993-03-09",
"784","Annualy","Not Delivered","1998-11-14",
"785","Onetime","Delivered","2014-02-24",
"786","Monthly","Not Delivered","2005-01-19",
"787","Annualy","Delivered","1970-01-19",
"788","Annualy","Delivered","1982-04-25",
"789","Onetime","Not Delivered","1996-09-23",
"790","Annualy","Not Delivered","2004-06-22",
"791","Onetime","Not Delivered","2018-09-20",
"792","Annualy","Not Delivered","1975-09-04",
"793","Annualy","Not Delivered","2019-11-07",
"794","Annualy","Delivered","1978-10-13",
"795","Monthly","Delivered","2019-03-27",
"796","Onetime","Delivered","2010-07-26",
"797","Annualy","Not Delivered","1982-02-20",
"798","Onetime","Not Delivered","1987-08-01",
"799","Onetime","Delivered","1994-08-02",
"800","Monthly","Delivered","2018-09-23",
"801","Onetime","Not Delivered","1998-11-17",
"802","Onetime","Not Delivered","2013-01-21",
"803","Annualy","Delivered","2014-06-11",
"804","Onetime","Not Delivered","1991-02-07",
"805","Monthly","Delivered","1995-10-01",
"806","Annualy","Delivered","1974-05-26",
"807","Annualy","Delivered","1977-12-04",
"808","Onetime","Not Delivered","1977-12-03",
"809","Annualy","Delivered","1974-03-30",
"810","Annualy","Not Delivered","1992-10-19",
"811","Annualy","Delivered","1988-12-25",
"812","Monthly","Not Delivered","1998-02-19",
"813","Annualy","Delivered","1998-10-15",
"814","Onetime","Not Delivered","2020-02-12",
"815","Monthly","Delivered","2004-10-26",
"816","Monthly","Delivered","2001-01-12",
"817","Monthly","Delivered","2013-05-17",
"818","Onetime","Not Delivered","2002-04-20",
"819","Annualy","Delivered","1992-05-05",
"820","Monthly","Delivered","1993-09-12",
"821","Onetime","Delivered","1998-09-24",
"822","Onetime","Not Delivered","1998-05-24",
"823","Onetime","Delivered","1986-08-22",
"824","Annualy","Delivered","1996-05-02",
"825","Onetime","Not Delivered","1992-09-08",
"826","Annualy","Delivered","2014-05-23",
"827","Onetime","Not Delivered","2016-10-21",
"828","Onetime","Not Delivered","1980-03-16",
"829","Onetime","Not Delivered","1991-10-29",
"830","Annualy","Not Delivered","1977-02-11",
"831","Annualy","Delivered","2008-09-13",
"832","Monthly","Not Delivered","1989-03-01",
"833","Annualy","Not Delivered","1974-02-04",
"834","Onetime","Delivered","2010-07-31",
"835","Onetime","Not Delivered","1974-12-24",
"836","Monthly","Not Delivered","1993-05-14",
"837","Monthly","Delivered","1973-03-31",
"838","Onetime","Not Delivered","2020-02-12",
"839","Onetime","Delivered","2014-05-21",
"840","Onetime","Delivered","1999-12-08",
"841","Onetime","Not Delivered","1990-05-15",
"842","Monthly","Delivered","1971-03-25",
"843","Monthly","Not Delivered","2000-05-23",
"844","Monthly","Not Delivered","1975-08-24",
"845","Annualy","Not Delivered","1983-05-15",
"846","Annualy","Delivered","1972-07-08",
"847","Monthly","Not Delivered","1971-11-21",
"848","Monthly","Not Delivered","1981-02-24",
"849","Annualy","Not Delivered","1976-04-04",
"850","Monthly","Delivered","2002-09-07",
"851","Annualy","Not Delivered","1976-01-10",
"852","Onetime","Not Delivered","2016-12-26",
"853","Monthly","Delivered","1979-12-01",
"854","Onetime","Delivered","1997-01-04",
"855","Onetime","Delivered","1975-05-27",
"856","Annualy","Not Delivered","1980-08-19",
"857","Monthly","Delivered","1970-10-27",
"858","Annualy","Delivered","2004-11-21",
"859","Annualy","Not Delivered","1984-12-21",
"860","Onetime","Not Delivered","2001-11-06",
"861","Monthly","Not Delivered","2007-01-15",
"862","Monthly","Delivered","2001-05-28",
"863","Annualy","Not Delivered","2005-09-05",
"864","Onetime","Delivered","2017-10-13",
"865","Onetime","Not Delivered","1982-03-04",
"866","Annualy","Delivered","1983-10-06",
"867","Annualy","Not Delivered","2009-11-28",
"868","Monthly","Delivered","1975-04-22",
"869","Onetime","Not Delivered","1997-12-24",
"870","Annualy","Not Delivered","1986-04-21",
"871","Monthly","Delivered","2007-11-06",
"872","Onetime","Not Delivered","2001-01-30",
"873","Monthly","Delivered","1986-04-08",
"874","Monthly","Delivered","1989-12-20",
"875","Onetime","Delivered","1997-02-17",
"876","Monthly","Delivered","1985-09-03",
"877","Annualy","Delivered","1986-12-28",
"878","Onetime","Not Delivered","1971-08-26",
"879","Onetime","Delivered","2004-07-19",
"880","Annualy","Delivered","1970-03-09",
"881","Annualy","Delivered","2011-06-24",
"882","Annualy","Not Delivered","1994-07-29",
"883","Monthly","Delivered","2016-07-14",
"884","Annualy","Delivered","1979-10-24",
"885","Annualy","Not Delivered","2005-08-10",
"886","Annualy","Not Delivered","1991-12-24",
"887","Annualy","Delivered","1977-10-13",
"888","Onetime","Not Delivered","2011-10-28",
"889","Annualy","Not Delivered","2017-11-14",
"890","Annualy","Not Delivered","2002-05-25",
"891","Annualy","Delivered","2014-06-26",
"892","Annualy","Not Delivered","1974-07-26",
"893","Monthly","Delivered","1992-11-22",
"894","Onetime","Delivered","2012-08-16",
"895","Monthly","Delivered","1973-08-08",
"896","Annualy","Delivered","1980-05-24",
"897","Monthly","Delivered","2012-08-31",
"898","Annualy","Not Delivered","2012-05-22",
"899","Onetime","Delivered","1978-05-04",
"900","Annualy","Not Delivered","1993-10-28",
"901","Onetime","Not Delivered","1981-11-22",
"902","Annualy","Not Delivered","1994-09-24",
"903","Annualy","Delivered","2015-06-01",
"904","Annualy","Delivered","1977-09-09",
"905","Monthly","Not Delivered","2012-06-07",
"906","Monthly","Delivered","2015-02-05",
"907","Monthly","Delivered","1972-10-26",
"908","Monthly","Delivered","1998-02-28",
"909","Annualy","Not Delivered","1992-06-11",
"910","Onetime","Delivered","1988-07-24",
"911","Onetime","Delivered","2003-07-11",
"912","Annualy","Not Delivered","2009-05-18",
"913","Monthly","Delivered","1986-07-25",
"914","Annualy","Delivered","2005-12-02",
"915","Monthly","Not Delivered","1978-04-02",
"916","Monthly","Not Delivered","2018-12-16",
"917","Monthly","Delivered","2000-11-17",
"918","Onetime","Not Delivered","2004-02-11",
"919","Annualy","Delivered","2019-11-13",
"920","Monthly","Delivered","1982-10-01",
"921","Onetime","Delivered","2013-10-18",
"922","Onetime","Not Delivered","1983-11-28",
"923","Annualy","Not Delivered","2008-07-08",
"924","Onetime","Delivered","1980-12-05",
"925","Onetime","Delivered","1998-09-04",
"926","Monthly","Delivered","1976-01-29",
"927","Monthly","Delivered","1985-05-16",
"928","Monthly","Not Delivered","1996-01-28",
"929","Monthly","Delivered","2014-09-15",
"930","Onetime","Delivered","1990-09-07",
"931","Monthly","Not Delivered","2002-07-31",
"932","Onetime","Delivered","1992-02-07",
"933","Monthly","Not Delivered","1986-06-09",
"934","Onetime","Not Delivered","2016-01-05",
"935","Onetime","Delivered","1990-03-29",
"936","Onetime","Not Delivered","2011-10-01",
"937","Annualy","Not Delivered","1978-11-26",
"938","Onetime","Delivered","1985-09-10",
"939","Annualy","Not Delivered","1998-05-07",
"940","Onetime","Delivered","2000-11-16",
"941","Annualy","Not Delivered","2002-10-07",
"942","Monthly","Delivered","2016-11-30",
"943","Onetime","Delivered","1997-11-17",
"944","Annualy","Delivered","2007-11-01",
"945","Monthly","Delivered","1989-11-21",
"946","Annualy","Delivered","1994-09-27",
"947","Annualy","Delivered","2000-07-04",
"948","Annualy","Delivered","1994-04-22",
"949","Monthly","Delivered","2008-11-26",
"950","Onetime","Delivered","2011-10-01",
"951","Monthly","Not Delivered","2004-08-02",
"952","Annualy","Not Delivered","2001-09-01",
"953","Annualy","Not Delivered","1988-06-11",
"954","Monthly","Not Delivered","1988-04-18",
"955","Monthly","Not Delivered","1998-07-18",
"956","Annualy","Delivered","1976-10-28",
"957","Onetime","Not Delivered","1981-11-10",
"958","Monthly","Delivered","2007-11-09",
"959","Annualy","Delivered","2004-06-05",
"960","Annualy","Delivered","2020-03-14",
"961","Onetime","Not Delivered","1999-12-26",
"962","Onetime","Not Delivered","1982-09-12",
"963","Onetime","Not Delivered","2000-03-28",
"964","Annualy","Delivered","2007-11-27",
"965","Annualy","Not Delivered","2016-05-14",
"966","Onetime","Not Delivered","1986-02-15",
"967","Onetime","Not Delivered","2000-08-15",
"968","Onetime","Not Delivered","1995-05-13",
"969","Onetime","Delivered","1981-08-07",
"970","Monthly","Delivered","1984-02-15",
"971","Onetime","Not Delivered","1973-05-30",
"972","Annualy","Delivered","2015-07-19",
"973","Annualy","Not Delivered","1999-05-15",
"974","Onetime","Delivered","2005-02-13",
"975","Annualy","Delivered","2002-02-19",
"976","Onetime","Delivered","1978-08-10",
"977","Annualy","Not Delivered","1974-09-13",
"978","Monthly","Not Delivered","2002-01-30",
"979","Annualy","Not Delivered","1976-11-04",
"980","Annualy","Delivered","2020-04-22",
"981","Onetime","Delivered","2017-02-22",
"982","Monthly","Delivered","1972-09-07",
"983","Monthly","Not Delivered","2014-10-06",
"984","Onetime","Delivered","2002-07-09",
"985","Onetime","Delivered","1973-02-11",
"986","Annualy","Delivered","2009-01-12",
"987","Monthly","Delivered","1974-11-05",
"988","Onetime","Not Delivered","2005-02-14",
"989","Annualy","Delivered","2011-10-19",
"990","Monthly","Not Delivered","1979-06-01",
"991","Onetime","Delivered","2006-07-09",
"992","Monthly","Not Delivered","2008-09-22",
"993","Onetime","Not Delivered","1978-09-01",
"994","Annualy","Delivered","2003-03-13",
"995","Onetime","Delivered","1980-01-30",
"996","Annualy","Not Delivered","1987-01-28",
"997","Annualy","Not Delivered","1976-06-26",
"998","Monthly","Not Delivered","1993-03-25",
"999","Monthly","Not Delivered","1985-11-12",
"1000","Annualy","Not Delivered","2013-10-06",
"1001","Onetime","Delivered","1971-03-30",
"1002","Monthly","Delivered","1975-12-04",
"1003","Monthly","Delivered","1998-11-07",
"1004","Onetime","Delivered","2013-11-11",
"1005","Onetime","Not Delivered","2015-03-15",
"1006","Annualy","Not Delivered","2011-03-31",
"1007","Monthly","Delivered","1977-07-17",
"1008","Monthly","Not Delivered","1977-08-04",
"1009","Onetime","Not Delivered","2004-03-04",
"1010","Onetime","Delivered","2007-04-10",
"1011","Onetime","Not Delivered","1987-12-11",
"1012","Onetime","Not Delivered","1986-11-05",
"1013","Onetime","Not Delivered","1999-04-27",
"1014","Monthly","Not Delivered","2000-08-28",
"1015","Monthly","Delivered","2014-02-13",
"1016","Annualy","Not Delivered","2010-07-16",
"1017","Monthly","Delivered","2016-01-29",
"1018","Onetime","Not Delivered","1983-03-06",
"1019","Monthly","Not Delivered","1995-07-07",
"1020","Annualy","Delivered","2011-01-06",
"1021","Annualy","Not Delivered","2005-07-22",
"1022","Annualy","Not Delivered","1996-08-07",
"1023","Onetime","Delivered","2006-07-26",
"1024","Annualy","Not Delivered","1970-03-22",
"1025","Onetime","Not Delivered","1980-07-19",
"1026","Onetime","Delivered","2013-10-20",
